W7_id1	W7_id2	W7_id3	W7_id4	W7_ind1	W7_team	W7_posit	W701_01	W701_02	W702_01	W702_02	W703_01	W703_02	W704	W705_01	W705_02	W706_01	W706_02	W706_03	W706_04	W706_05	W706_06	W706_07	W706_08	W707	W708_01	W708_02	W708_03	W708_04	W708_05	W708_06	W708_07	W708_08	W708_09	W708_10	W708_11	W708_12	W708_13	W708_14	W708_15	W709_01	W709_02	W709_03	W709_04	W709_05	W709_06	W709_07	W709_08	W710_01	W710_02	W710_03	W710_04	W710_05	W710_06	W710_07	W710_08	W710_09	W710_10	W710_11	W710_12	W710_13	W710_14	W711	W712_01	W712_02	W712_03	W712_04	W712_05	W712_06	W713_01	W713_02	W713_03	W713_04	W713_05	W713_06	W713_07	W713_08	W713_09	W713_10	W713_11	W713_12	W713_13	W713_14	W713_15	W713_16	W713_17	W713_18	W713_19	W713_20	W713_21	W713_22	W713_23	W713_24	W714_01	W714_02	W714_03	W714_04	W714_05	W714_06	W714_07	W714_08	W715	W716	W717_01	W717_02	W718	W719_01	W719_02	W719_03	W719_04	W719_05	W719_06	W719_07	W720	W721	W722	W723_01	W723_02	W723_03	W723_04	W723_05	W723_06	W724_01	W724_02	W724_03	W724_04	W724_05	W724_06	W724_07	W724_08	W725_01	W725_02	W725_03	W725_04	W726_01	W726_02	W726_03	W726_04	W726_05	W726_06	W727_01	W727_02	W727_03	W727_04	W727_05	W727_06	W727_07	W727_08	W727_09	W727_10	W727_11	W727_12	W728_01	W728_02	W728_03	W728_04	W729_01	W729_02	W729_03	W729_04	W729_05	W729_06	W729_07	W730_01	W730_02	W730_03	W730_04	W731_01	W731_02	W731_03	W731_04	W731_05	W731_06	W732	W733	W734	W735_01	W735_02	W736_01	W736_02	W7_sex	W7_birthy	W7_birthm	W7_marr	W7_edu	W7_affil
1503	2	701	2	1	3	4	2016	4	2016	4	1	1				4	4	4	4	4	4	4	4																									1	3	2		2		2		2		2		2		4	4	4	3	4	4	4	3	2	2		2		2		2		1	2	2		1	3	2		1	2	1	2	2		2		2		2		2		1	1	2	3	2								2	3	4															4	4	4	4	3	4	4	4	3	4	4	3	3	3	4	4	4	3	2	4	4	4	4	3	4	4	3	4	2	4	3	3	4											1	2	2	40	12		270	1	87	10	1	7	7
1504	0	201	0	2	1	1	2012	1	2014	1	5	6	202	2016	1	4	4	4	4	4	4	4	4	4	4	3	3	4	4	4	4	3	3		3	3	3	3	3		4		4		4	4		1	2	2		1	3	1	3	1	3	2		2		4	4	4	3	4	4	3	2	2	2		2		1	2	1	2	1	2	1	2	1	2	1	2	2		2		2		2		2		2		2		1				2								2	3	1	4	4	4	4	4	4									4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	4	3	3	3	3	3	3	3											1		2	40	5	8200		1	73	5	2	6	1
1504	0	201	1	2	1	3	2014	8	2014	8	3	3	202	2017	1	3	3	3	3	4	4	4	4																									1	3	2		1	3	1	3	1	3	2		2		4	3	3	3	3	3	3	2	2	2		2		1	3	1	3	1	3	1	3	1	3	1	3	2		2		2		2		2		2		2		1				1	3	1080	40	-9	4	2	1	2	1	1															3	3	3	3	4	4	4	4	4	4	3	3	4	3	4	3	3	3	4	3	3	4	4	3	4	3	4	3	3	3	3	3	3											1	2	2	40	0	3500		1	86	7	1	6	1
1504	0	202	0	2	1	1	2012	1	2015	1	5	6	204	2016	1	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	4	3		3	4	3	3	3		3		4		3	4		2		2		2		1	2	1	2	2		2		4	3	3	3	3	3	3	2	2	2		2		2		2		1	3	1	3	1	3	2		2		2		2		2		2		2		2		1				2								4	3	1	3	3	3	3	3	3									3	3	3	3	3	4	3	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	4	4	4	3	3	4											1		2	40	8	7200		1	68	1	2	6	2
1504	0	321	0	2	1	1	2012	1	2016	1	4	6	302	2014	3	4	4	5	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3		3	3	3	4	4		3		3		3	3		1	3	2		1	3	1	3	1	3	2		2		5	4	4	4	4	4	4	3	3	2		2		1	3	1	3	1	3	1	3	1	3	1	3	2		2		2		2		2		2		2		4				1	3	1040	30	2015	3	3	4	2	2	1	4	4	4	4	4	4									4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	4	4	4	4	4	3	3	3											1		2	40	0	8000		1	78	1	2	6	1
1504	0	321	1	2	1	3	2017	1	2017	1	1	1	303	2017	1	4	4	4	4	4	4	4	4																									1	3	2		1	3	1	3	1	3	2		2		3	4	4	4	4	4	4	3	3	2		2		1	3	1	3	1	3	1	3	1	3	1	3	2		2		2		2		2		2		2		3				1	3	1070	40	2016	4	3	2	2	2	2															4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4											1	2	2	40	0		189	2	93	10	1	6	1
1504	0	501	0	2	1	1	2013	5	2016	1	4	5	602	2015	1	4	4	4	4	3	3	3	4	4	3	3	3	4	4	4	4	3	3		4	3	3	3	3		4		4		4	4		1	3	2		1	3	1	3	1	3	2		2		4	4	4	4	4	4	4	3	3	2		2		1	3	1	3	1	3	1	3	2		2		2		2		2		2		2		2		2		4				2								2	2	1	4	4	4	4	4	4									3	3	3	3	4	4	4	4	4	4	3	3	4	3	3	4	3	4	3	3	4	4	3	3	3	4	4	4	4	4	4	4	4											1		2	40	5	7800		1	78	8	2	6	1
1504	0	501	1	2	1	3	2015	3	2015	3	1	1	602	2016	1	4	4	4	4	4	4	4	4																									1	2	2		1	2	1	2	1	2	2		2		5	3	3	3	3	3	3	3	3	2		2		1	3	1	3	1	3	1	3	1	3	1	3	2		2		2		2		2		2		2		3				2								3	2	3															4	4	4	4	4	4	4	4	4	4	3	3	4	3	3	4	3	4	3	4	4	4	3	3	3	3	3	4	3	4	3	3	3											1	2	2	40	2	2800		2	93	2	1	6	1
1505	0	311	0	2	1	1	2004	3	2013	4	1	4	301	2012	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	4	3	4	3		4	4	3	3	3		3		4		3	3		1	3	1	3	1	3	2		2		2		2		2	4	4	3	4	3	3	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	1	1	3	3	3	3	3	3									4	3	3	3	3	3	3	3	3	3	4	4	3	3	4	3	4	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3											1		2	40	0	6000		1	78	8	2	5	4
1505	0	311	1	2	1	3	2010	2	2014	1	1	3	301	2012	6	3	4	5	4	5	4	4	4																									1	3	2		1	2	2		1	3	2		2		6	4	4	2	4	5	3	1	2	2		2		1	4	2		1	3	1	1	2		2		2		2		2		2		2		2		2		1				1	3	2080	40	2012	4	3	4	2	3	3															4	2	4	3	3	3	2	4	2	4	3	3	4	3	2	2	3	4	2	5	5	4	4	3	5	4	2	4	4	4	3	2	2											1	2	2	40	3	4950		1	81	12	2	6	2
1505	0	321	0	2	1	1	2002	7	2015	1	1	4	302	2010	4	5	5	5	4	5	4	4	4	4	4	4	4	5	3	4	4	4	4		5	4	5	5	4		3		5		3	3		2		2		2		2		2		2		2		1	3	3	2	2	1	3	2	2	2		2		1	3	2		1	3	1	2	2		2		2		2		2		2		2		2		2		1				2								2	2	1	4	3	4	4	4	5									4	4	5	4	4	4	4	4	5	4	5	4	4	4	3	4	5	2	2	5	4	4	4	4	4	4	1	4	2	3	2	3	4											1		2	40	4	7000		1	77	3	2	4	
1505	0	321	1	2	1	3	2014	6	2017	1	1	3	303	2015	9	4	4	4	4	4	4	4	4																									2		1	3	2		2		2		2		2		3	4	4	3	4	4	4	4	3	2		2		2		2		1	2	2		2		2		2		2		2		2		2		2		2		3				2								3	2	4															4	4	4	4	4	4	3	4	4	4	4	4	3	4	4	3	4	4	3	4	4	4	4	4	4	4	1	4	4	4	2	2	3											1	2	2	40	0	4000		1	85	8	2	6	1
1505	0	801	0	2	4	1	2002	7	2009	4	3	6	903	2017	4	4	4	4	4	4	4	4	4	3	3	3	3	4	4	3	4	2	3		3	3	3	3	3		3		3		3	3		1	3	1	3	2		2		1	3	2		1	2	3	3	4	3	5	5	2	3	3	2		2		1	3	2		1	4	1	3	2		2		2		2		2		2		2		2		2		1				2								4	1	2	4	4	4	4	3	4									5	5	5	5	4	4	3	3	4	4	4	4	3	3	3	4	4	4	4	4	5	5	4	4	4	4	2	4	3	4	2	2	3											1		2	40	0	9000		1	68	10	2	6	1
1505	0	801	1	2	4	3	2015	3	2015	3	1	1	904	2015	3	4	4	4	4	4	3	4	4																									1	2	2		2		2		2		2		2		2	3	3	3	4	4	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								4	1	1															4	4	5	4	3	4	4	4	4	4	4	4	3	4	3	3	4	3	3	4	4	4	4	3	4	4	3	4	4	4	4	2	4											2	2	1	40	0	2012		2	90	12	1	6	1
1505	0	801	2	2	4	3	2012	5	2017	6	1	2	903	2014	12	3	4	3	4	4	4	4	4																									1	3	2		2		2		2		1	3	2		9	4	4	3	4	5	3	4	4	2		2		1	4	2		1	3	1	3	2		2		2		2		2		2		2		2		2		1				1	3	2080	40	2013	4	2	4	3	3	2															3	4	4	3	3	5	3	5	4	4	4	3	2	5	3	4	4	3	2	4	4	4	3	2	4	3	3	3	4	4	3	4	4											1	2	1	40	5	3500		2	87	1	1	5	1
1505	0	801	3	2	4	3	2012	5	2016	11	1	2	903	2016	11	5	5	5	5	5	4	5	4																									1	2	1	2	1	2	2		2		2		2		3	3	3	3	4	4	4	2	2	2		1	4	1	4	2		1	4	2		2		2		2		2		2		2		2		2		2		1				1	3	2080	40	-9	4	2	4	2	4	1															5	4	5	3	4	4	4	4	4	4	4	4	4	4	4	5	5	2	2	5	5	5	5	4	4	4	3	5	3	4	3	3	3											1	2	1	40	5	3400		2	81	5	2	5	5
1505	0	801	4	2	4	3	2002	7	2015	8	2	4	903	2014	8	4	4	4	4	4	4	4	4																									1	3	1	3	2		2		1	3	2		1	2	5	3	4	3	5	5	3	4	4	2		2		2		2		2		2		2		2		2		1	3	2		2		2		2		2		1				2								2	1	3															4	4	4	4	4	3	3	3	3	4	4	4	3	3	3	4	4	4	4	4	5	4	4	4	4	3	1	4	3	3	3	4	4											1	2	2	40	20	7800		2	73	6	2	6	2
1505	0	802	0	2	4	1	1992	10	2017	1	1	4	903	2009	10	4	4	4	4	4	4	4	4	3	4	4	3	5	5	4	4	4	4		4	4	4	3	4		4		4		4	4		1	3	1	3	1	3	2		2		2		2		3	4	3	3	4	4	4	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4				2								5	2	1	4	3	3	4	4	4									4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	4	5	4	5	4	4	4	4	2	5	5	5	3	2	4											1		2	40	0	7000		2	75	1	2	5	7
1505	0	802	1	2	4	3	2012	11	2016	1	1	3	903	2016	1	4	5	4	3	3	3	3	4																									2		2		2		2		2		2		2		1	5	4	3	5	5	4	3	3	2		2		2		2		1	2	2		2		2		2		2		2		2		2		2		2		3				2								2	3	1															4	4	4	4	3	4	4	4	4	4	4	4	3	4	4	4	4	4	3	5	5	4	4	4	4	4	3	4	4	4	3	4	3											1	2	1	40	10	4700		1	86	5	1	5	2
1505	0	802	2	2	4	3	2004	4	2016	1	1	4	903	2015	1	3	3	3	3	3	3	3	3																									1	3	2		1	3	2		2		2		2		4	4	4	3	4	4	4	1	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				1	3	2030	29	2013	1	4	4	2	3	1															3	2	2	3	2	4	3	3	3	3	3	3	3	2	4	3	4	5	4	5	3	4	2	2	3	2	3	4	4	4	4	5	5											1	2	1	40	6	6800		1	76	10	2	7	3
1505	0	802	3	2	4	3	2008	5	2011	4	1	2	903	2017	7	4	4	3	3	3	3	3	3																									2		2		2		2		2		2		2		1	3	3	3	3	4	3	2	2	2		1	2	2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								4	2	2															4	3	3	3	3	3	3	4	3	3	2	3	3	3	3	4	4	3	5	4	4	5	3	2	3	3	3	2	2	2	3	3	3											1	2	1	40	0	2900		2	82	2	2	5	3
1505	0	802	4	2	4	3	2007	11	2017	8	1	4	903	2016	1	3	3	3	3	3	2	2	3																									2		2		2		2		2		1	1	2		3	3	4	4	3	4	4	2	2	2		1	4	1	4	2		1	3	2		2		2		2		2		2		2		2		2		2		1				2								2	1	1															3	3	3	3	2	3	3	3	2	3	2	2	2	3	3	3	2	2	3	4	3	4	4	4	5	4	1	4	3	4	3	3	4											1	2	1	40	15	5400		2	78	4	1	5	2
1505	0	802	5	2	4	3	2016	2	2016	2	1	1	904	2016	2	5	5	5	5	5	5	5	5																									2		2		2		2		2		2		2		1	3	3	3	3	3	3	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	1	1															5	5	4	5	4	3	2	3	4	4	4	4	3	2	3	2	4	4	4	5	5	5	4	3	3	3	4	3	2	4	3	3	3											2	2	2	40	5		150	2	95	10	1	5	2
1506	1	321	0	1	1	1	2010	6	2016	1	1	5	302	2010	6	3	3	3	3	3	3	3	3	2	4	3	4	4	4	4	3	3	4	4	4	4	4	4	4	3	3	3	3	3				2		2		2		2		2		2		2		1	4	4	3	4	4	4	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								3	1	1	3	3	3	4	3	3									3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	4	3	3	4	3	3	2	2	2											1		2	40	0	-9		1	75	11	2	6	1
1506	1	321	1	1	1	3	2016	4	2016	4	1	1	306	2016	4	4	4	4	4	4	3	4	4																									2		1	3	2		2		2		2		2		2	3	3	3	3	3	3	4	4	2		2		2		2		1	2	2		2		2		2		2		2		2		2		2		2		3				2								2	2	2															4	4	4	4	4	4	5	5	4	5	4	4	4	5	5	5	5	3	3	2	4	4	4	3	5	5	2	3	3	4	2	2	3											1	2	2	40	2		220	1	89	7	1	6	7
1506	1	321	2	1	1	3	2017	5	2017	5	2	2	302	2017	5	4	4	4	4	4	4	4	4																									2		2		2		2		2		2		2		1	2	3	4	4	4	4	3	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	1	3															3	2	2	2	3	4	3	2	2	2	3	3	3	4	3	3	3	2	3	3	4	4	4	3	4	4	3	3	3	4	3	3	3											1	2	2	40	0		-9	2	87	5	2	5	1
1506	1	321	3	1	1	3	2017	8	2017	8	2	2	302	2017	8	4	4	4	4	4	4	4	4																									1	2	2		2		2		2		2		2		3	4	2	3	4	2	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	2	1															2	3	4	5	2	3	4	3	3	3	4	3	3	4	3	4	4	3	4	5	4	4	4	3	3	4	2	3	4	4	4	3	5											1	2	2	40	0		240	2	88	2	1	5	2
1506	1	321	4	1	1	3	2017	8	2017	8	2	2	302	2017	8	4	4	4	4	4	4	4	4																									1	3	2		2		2		2		2		2		2	4	4	3	4	4	4	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	2	4															4	5	4	4	3	3	2	3	3	4	5	5	5	4	5	4	5	4	5	4	5	4	3	3	3	4	3	3	3	3	3	3	3											1	2	2	40	0		235	2	88	2	1	5	1
1506	1	321	5	1	1	3	2016	3	2016	3	1	1	303	2016	3	4	4	4	4	4	4	4	4																									2		1	3	2		2		2		2		2		3	2	2	3	2	2	2	4	4	2		2		2		2		1	3	2		2		2		2		2		2		2		2		2		2		1				2								3	2	2															4	4	3	2	5	4	5	4	4	4	4	4	3	5	5	5	4	3	3	3	4	3	5	2	5	5	2	4	3	4	2	1	2											1	2	2	40	5		220	1	90	6	1	6	2
1506	1	351	0	1	1	1	2001	11	2016	1	1	5	308	2001	11	4	4	4	3	4	3	3	3	3	4	3	4	4	4	4	3	3	4	4	4	4	4	4	4	4	3	4	3	3				2		2		2		2		2		2		2		1	3	3	2	3	3	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								3	2	1	4	3	3	4	3	4									3	3	3	3	2	3	4	4	3	3	3	3	3	3	3	3	3	4	4	3	3	3	3	2	4	3	3	3	3	3	3	2	2											1		2	40	2	-9		1	78	2	2	6	1
1506	1	351	1	1	1	3	2017	1	2017	1	1	1	308	2017	1	4	4	4	4	4	4	4	4																									2		2		2		2		2		2		2		1	4	4	4	4	4	4	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								3	1	4															4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	1	1	4	4	4	4	4	4	3	4	3	4	3	3	3											1	2	2	40	5		200	2	90	10	1	5	1
1506	1	351	2	1	1	3	2017	4	2017	4	1	1	308	2017	4	4	4	4	4	4	5	4	5																									2		2		2		2		2		2		2		1	3	3	3	3	3	3	4	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	2	2															4	4	4	4	5	4	5	5	4	5	5	4	4	5	5	5	3	3	2	3	4	5	4	4	4	5	2	3	4	4	2	1	1											1	2	2	40	4		220	1	90	12	1	6	1
1507	0	501	0	2	1	1	2010	2	2013	7	1	3	601	2010	2	3	3	3	3	3	4	4	4	4	4	3	4	4	4	3	3	3	4		4	4	3	4	4		5		4		4	3		1	3	2		2		2		2		2		2		5	4	4	4	4	4	4	3	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				1	3	3020	20	2008	1	3	4	2	3	1	4	4	4	4	4	4									3	3	3	3	3	3	4	4	3	4	3	3	3	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3											1		2	40	6	7200		1	83	1	2	6	3
1507	0	501	1	2	1	3	2013	1	2016	1	1	3	601	2013	2	5	4	5	4	5	4	5	4																									1	4	2		2		2		2		2		2		5	3	4	5	4	4	4	4	4	2		2		2		2		1	3	2		2		2		2		2		2		1	3	2		2		2		1				2								2	3	1															4	3	3	2	4	3	5	5	4	4	3	3	3	4	5	4	5	5	5	4	4	5	5	4	5	5	3	5	4	5	2	2	3											1	2	1	40	22	6000		1	85	3	2	6	2
1507	0	601	0	2	1	1	2012	1	2016	1	4	6	701	2012	1	4	3	4	4	4	4	4	4	3	3	3	4	5	4	3	3	4	4		4	4	4	4	4		5		5		4	3		1	3	2		2		2		2		2		2		6	3	4	3	4	3	4	3	3	2		2		2		2		1	2	2		2		2		2		2		2		1	3	2		1	4	2		3				2								2	3	1	4	5	4	4	5	5									3	4	4	4	4	4	4	4	4	4	4	3	4	3	4	4	4	3	3	4	4	4	5	4	5	4	2	5	4	5	2	2	3											1		2	40	10	-9		1	73	9	2	6	3
1507	0	601	1	2	1	3	2004	12	2013	3	1	4	701	2011	2	4	3	4	4	3	4	4	4																									1	3	2		2		2		2		2		2		6	3	4	2	3	3	3	3	3	2		2		2		2		1	3	2		2		2		2		2		2		1	3	2		2		2		1				2								2	2	1															3	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	4	3	4	2	2	3											1	2	2	40	20	-9		1	78	9	2	7	1
1507	0	602	0	2	1	1	2003	1	2016	1	3	6	701	2017	1	3	3	5	3	3	4	4	4	3	4	4	4	4	4	3	3	3	3		3	3	4	3	2		4		4		4	3		2		2		2		2		2		2		2		5	2	2	4	3	2	4	3	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				1	3	1170	40	2008	4	3	4	2	2	1	5	5	5	5	5	5									3	3	4	3	3	4	4	4	4	4	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	4	1	4	4	4	2	2	2											1		2	40	7	9600		1	70	11	1	6	3
1507	0	602	1	2	1	3	2010	2	2014	4	1	3	701	2016	1	5	5	5	5	4	4	4	3																									1	4	2		2		2		2		2		2		5	3	2	4	4	4	4	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				2								2	2	1															3	3	2	2	3	3	4	3	2	4	3	3	2	5	5	5	4	4	4	4	4	2	4	3	4	4	4	4	3	4	4	2	4											1	2	2	40	4	6600		2	86	9	1	6	2
1508	0	321	0	2	1	1	2015	6	2015	6	5	5	302	2015	6	5	5	5	5	5	5	4	5	4	4	4	4	4	4	4	4	4	4		4	4	4	4	4		5		5		4	5		1	2	2		1	2	1	2	2		2		2		3	4	4	3	3	3	3	4	3	2		2		1	4	1	1	1	4	1	3	1	2	2		1	3	1	3	1	2	1	2	2		2		2		4				2								2	3	1	5	5	4	4	4	5									4	4	4	4	4	3	3	3	5	5	4	5	4	5	5	5	5	4	5	5	5	5	4	4	4	4	1	4	3	4	2	4	4											1		2	40	12	-9		1	75	10	2	6	2
1508	0	321	1	2	1	3	2013	10	2013	10	1	2	302	2015	2	5	5	5	5	4	3	4	4																									1	2	2		1	2	2		2		2		2		2	4	4	4	4	4	3	4	4	2		2		1	3	2		1	3	2		2		2		2		2		2		2		2		2		2		4				1	3	1110	40	2017	4	3	4	3	3	4															4	4	4	4	2	2	3	4	4	4	5	4	4	3	4	4	4	3	4	4	4	4	4	3	5	4	3	4	2	4	2	3	3											1	2	2	40	9	-9		1	86	11	1	6	2
1508	0	321	2	2	1	3	2015	1	2015	1	1	1	302	2015	1	1	1	2	2	1	3	3	3																									1	4	2		1	4	2		2		2		2		2	4	5	3	5	4	3	4	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4				1	3	1110	40	2017	4	3	4	2	1	2															4	4	4	4	4	4	4	3	4	4	4	4	3	3	3	4	4	4	4	4	3	3	5	3	3	4	3	2	2	3	2	3	3											1	2	2	40	3	-9		2	90	4	1	5	1
1508	0	321	3	2	1	3	2014	8	2014	8	3	3	302	2014	8	5	5	4	4	4	5	4	4																									1	2	1	3	1	3	1	3	2		2		2		4	4	4	4	4	4	4	3	3	2		2		1	4	1	4	1	4	1	3	1	4	2		2		2		2		1	4	2		2		2		1				1	3	1110	40	2017	4	3	4	3	2	1															5	5	5	5	5	5	5	5	5	5	5	5	4	4	5	5	5	4	4	5	5	5	5	3	4	4	2	5	3	5	3	4	5											1	2	2	40	10	-9		1	81	5	2	6	2
1508	0	321	4	2	1	3	2013	2	2015	2	1	2	306	2014	8	4	4	4	4	4	4	4	4																									1	2	2		1	2	2		2		2		2		2	3	3	2	3	3	3	4	3	2		2		1	3	2		1	3	2		1	3	2		2		2		2		2		2		2		2		1				2								1	1	3															4	4	4	4	4	3	4	5	4	5	4	4	4	4	5	5	5	4	5	5	5	5	4	2	4	3	3	3	3	3	2	2	4											1	2	2	40	1	-9		1	87	9	1	6	3
1508	0	321	5	2	1	3	2013	12	2013	12	1	1	306	2013	12	4	4	4	4	3	3	3	4																									1	3	2		1	3	2		2		2		2		2	5	5	4	4	4	4	3	3	1	3	2		1	4	1	2	1	3	1	3	1	3	2		2		2		2		2		2		2		2		4				2								2	2	2															4	5	4	4	4	4	4	4	4	4	5	4	3	3	4	4	4	4	4	4	4	4	4	4	5	5	3	3	4	4	2	1	4											1	2	2	40	2	-9		2	88	2	1	5	1
1508	0	501	0	2	1	1	2013	8	2013	8	5	5	601	2015	2	4	4	4	5	4	4	5	5	3	4	4	4	4	4	5	5	5	5		5	5	5	5	5		5		5		5	5		1	3	1	3	1	3	1	3	2		2		2		3	3	3	3	3	3	3	4	3	2		2		1	4	2		1	4	1	4	1	4	2		2		2		2		1	2	2		2		2		1				1	3	1110	40	2006	4	3	2	1	2	1	4	4	4	4	4	4									4	4	4	4	4	4	5	4	5	4	5	5	5	5	5	5	5	5	4	5	5	5	5	5	4	4	1	5	5	5	1	1	1											1		2	40	2	-9		1	76	11	2	6	3
1508	0	601	0	2	1	1	2014	2	2014	2	5	5	903	2014	2	5	5	5	5	5	5	5	5	3	4	4	4	4	4	4	5	5	5		5	4	5	5	5		5		5		5	5		1	3	1	3	1	3	1	3	2		2		2		3	3	3	3	3	3	3	4	3	2		2		1	4	2		1	4	1	4	1	4	2		2		2		2		1	2	2		2		2		1				2								1	2	1	5	5	5	5	5	5									5	5	5	5	5	4	5	5	4	5	5	4	4	5	5	5	5	4	4	5	5	5	5	5	5	4	1	5	4	5	2	2	3											1		2	40	1	-9		1	79	6	2	6	2
1508	0	601	1	2	1	3	2014	3	2014	3	1	1	903	2015	9	4	4	4	4	4	3	4	4																									1	4	1	4	1	4	2		2		2		1	2	10	4	4	4	4	4	4	4	4	1	2	2		1	4	2		1	4	2		2		2		2		2		2		2		2		2		2		1				1	7	2090	40	2014	4	3	4	4	4	2															5	4	4	4	3	4	4	4	4	4	4	5	4	4	4	4	4	4	3	4	4	5	5	4	5	4	3	4	3	4	2	3	4											1	2	2	40	7	-9		2	88	8	2	6	2
1509	0	101	0	1	1	1	1993	11	2016	1	1	7	101	1993	11	2	3	4	3	3	4	4	2	2	3	3	4	4	3	3	4	3	3	2	3	3	3	4	4	4	3	2	3	2				1	2	1	3	2		2		2		2		2		5	4	4	4	4	4	2	3	4	2		2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		3				2								2	3	1	5	4	3	3	3	3									3	3	3	2	3	3	3	3	3	3	4	4	3	5	5	4	4	3	4	4	4	3	4	4	4	4	1	5	4	4	2	2	3											1		2	40	8	8649		1	66	7	2	6	3
1509	0	101	1	1	1	3	2010	10	2016	1	1	3	101	2010	10	4	4	3	3	4	3	4	3																									1	3	1	3	2		2		2		2		2		4	4	3	4	4	3	3	2	3	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		3				2								3	2	2															4	3	4	3	3	4	4	3	4	3	3	3	2	3	3	3	4	3	3	2	3	3	4	4	4	4	4	3	2	2	3	4	3											1	2	2	40	10	4700		1	83	2	1	7	3
1509	0	201	0	1	1	1	2000	10	2015	1	1	5	201	2011	8	4	4	3	3	3	2	3	4	4	2	3	2	3	3	2	3	3	4	3	3	3	2	3	3	3	3	4	3	2				2		2		2		2		2		2		2		1	2	3	3	3	2	4	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				2								2	3	2	4	4	4	4	3	3									4	3	4	4	3	3	4	4	3	4	4	4	3	4	3	3	3	2	3	4	3	3	3	3	3	3	4	3	2	3	5	4	3											1		2	40	8	5932		1	72	8	2	6	3
1509	0	201	1	1	1	3	2010	4	2018	1	1	3	205	2015	5	4	4	4	4	3	4	3	3																									1	2	1	2	2		2		2		2		2		3	2	2	2	3	3	3	3	3	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		4				2								2	3	2															2	2	2	2	3	4	4	4	3	3	3	3	2	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	4	4	4											1	2	2	40	5	4330		1	82	11	2	6	1
1509	0	321	0	1	1	1	1996	5	2017	1	1	6	302	1998	3	4	3	4	3	3	3	4	4	2	3	3	3	3	3	3	4	3	3	2	3	3	4	4	4	2	3	3	2	3				2		2		2		2		2		2		2		1	4	4	4	3	3	2	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4				1	99	99999	96	2015	1	2	4	4	3	1	4	4	4	4	5	5									3	2	2	2	4	4	4	4	4	3	3	3	2	3	3	4	3	2	3	4	4	3	5	4	3	4	2	4	3	3	3	2	2											1		2	40	5	6630		1	-9	-9	2	6	2
1509	0	321	1	1	1	3	2008	2	2015	1	1	3	306	2008	2	2	3	4	4	2	2	4	3																									1	2	1	2	2		2		2		2		2		4	4	4	3	4	3	4	2	3	2		2		2		2		2		2		2		2		2		2		2		1	2	2		2		2		3				1	99	99999	96	2016	1	1	4	4	4	2															2	2	2	2	4	4	4	4	3	3	2	3	2	4	4	4	4	4	4	4	3	3	4	4	4	4	3	4	4	4	4	2	3											1	2	2	40	5	4880		1	81	12	2	6	3
